brandid,brandname,category,overall_weighted_score,google_avg_rating,facebook_engagement_rate,google_perc_locations_in_3pack,google_perc_locations_in_3pack_percentile,google_avg_rating_percentile,facebook_engagement_rate_percentile,metric_average
3274,Spenga,Fitness,59,4.86,0.007164460842145906,0.7941,82.28,95.25,54.02,77.18333333333334
3536,Fit4Less,Fitness,43,3.85,0.03,0.9684,97.15,26.19,91.01,71.45
3506,The Little Gym,Fitness,59,4.7,0.001976972509817922,0.01,14.48,86.65,22.56,41.230000000000004
971,Action Karate,Fitness,57,4.91,0.00358863121630674,0.8,82.67,97.06,35.78,71.83666666666667
3421,Jazzercise,Fitness,47,4.86,0.010026518499810583,0.22,44.34,95.25,63.09,67.56
946,Equinox,Fitness,61,3.82,0.003236794648499515,0.0833,27.48,23.77,33.1,28.116666666666664
3173,YMCA of Oklahoma City,Fitness,38,4.23,0.003871913870036037,0.1667,38.42,48.79,37.6,41.60333333333333
461,Fit4Mom,Fitness,36,4.96,0.003935367378119357,0.0,6.53,99.14,37.94,47.870000000000005
3175,Rockbox Fitness,Fitness,54,4.8,0.010459662816461036,0.8,82.67,92.26,64.22,79.71666666666667
3659,The Edge Fitness Clubs,Fitness,69,4.15,0.0030986825846434614,0.6744,76.1,43.22,31.33,50.21666666666666
3659,The Edge Fitness Clubs,Fitness,69,4.15,0.0030986825846434614,0.6744,76.1,43.22,31.33,50.21666666666666
3510,VASA Fitness,Fitness,63,4.14,0.0006883460920715044,0.3846,57.91,42.09,6.83,35.61
831,CKO Kickboxing,Fitness,58,4.7,0.0036683919834442683,0.0161,15.82,86.65,36.73,46.4
230,Snap Fitness,Fitness,59,4.38,0.0031530727586412044,0.8856,89.46,62.75,32.58,61.59666666666666
835,iLoveKickboxing,Fitness,61,4.69,0.001618760851149488,0.0133,15.43,85.91,18.93,40.09
204,Pure Barre,Fitness,62,4.72,0.004362360123332448,0.0172,16.34,87.9,41.4,48.546666666666674
195,Planet Fitness,Fitness,71,4.38,0.0013481631277384564,0.6571,74.5,62.75,16.42,51.223333333333336
180,Orangetheory Fitness,Fitness,75,4.79,0.003942181340341656,0.7067,77.61,91.79,38.03,69.14333333333333
859,24 Hour Fitness,Fitness,59,3.47,0.00021732865289306958,0.1948,40.88,11.5,1.9,18.093333333333334
3420,Fitness 19,Fitness,66,4.28,0.0013034850768416093,0.6962,77.27,53.33,15.99,48.86333333333334
3608,Retro Fitness,Fitness,65,4.18,0.000664918178124192,0.6386,73.03,45.12,6.57,41.57333333333333
881,In-Shape Health Clubs,Fitness,76,4.36,0.0011873824986069086,0.5476,68.02,61.24,13.92,47.72666666666666
891,Workout Anytime,Fitness,74,4.36,0.0012477588796821243,0.8641,87.47,61.24,15.04,54.583333333333336
3223,The Camp Transformation Center,Fitness,55,4.68,0.0004091442624783411,0.67,75.71,85.18,3.8,54.89666666666667
3155,Sage Dental,Health - Dentistry & Orthodontics,50,4.34,0.0041548506232275935,0.1327,33.79,59.25,39.76,44.26666666666666
2029,Mainstreet Dental,Health - Dentistry & Orthodontics,50,4.74,0.03,0.3239,53.67,89.07,91.01,77.91666666666667
3343,Renew Smiles,Health - Dentistry & Orthodontics,36,4.66,0.0180622009569378,0.4,58.6,84.01,75.45,72.68666666666667
3582,Comfort Dental,Health - Dentistry & Orthodontics,41,4.3,0.011080197198223264,0.26,48.44,54.97,65.34,56.25
2030,Lane & Associates Family Dentistry,Health - Dentistry & Orthodontics,64,4.89,0.0012994939849179943,0.5122,66.21,96.2,15.9,59.43666666666667
2024,Advanced Dental Care,Health - Dentistry & Orthodontics,52,4.61,0.009971885433140046,0.2553,47.97,80.51,62.75,63.74333333333334
3261,Advanced Dental Implant Center,Health - Dentistry & Orthodontics,37,4.6,0.03,0.0,6.53,79.9,91.01,59.14666666666667
3263,Affordable Dentures & Implants,Health - Dentistry & Orthodontics,45,4.5,0.00831717402985772,0.09,28.35,73.34,57.48,53.056666666666665
2031,Hawaii Family Dental,Health - Dentistry & Orthodontics,58,4.62,0.026086956521739132,0.3846,57.91,81.2,80.12,73.07666666666667
2026,Absolute Smile,Health - Dentistry & Orthodontics,45,4.68,0.03,0.25,47.23,85.18,91.01,74.47333333333334
2027,Dental Associates,Health - Dentistry & Orthodontics,55,4.66,0.014484509014528269,0.4524,62.1,84.01,70.96,72.35666666666667
419,42 North Dental,Health - Dentistry & Orthodontics,71,4.69,0.0013333333333333335,0.35,55.7,85.91,16.16,52.59
3262,DDS Dentures & Implant Solutions,Health - Dentistry & Orthodontics,54,4.46,0.011743625549956676,0.0,6.53,70.4,66.81,47.913333333333334
2028,1st Family Dental,Health - Dentistry & Orthodontics,64,4.43,0.0022112128082402665,0.4667,62.92,67.8,24.2,51.63999999999999
3486,Eyeglass World,Health - Eyewear & Opticians,48,4.36,0.0009057971014492754,0.09,28.35,61.24,10.29,33.29333333333333
454,NVision,Health - Eyewear & Opticians,48,4.18,0.004836065573770492,0.1471,35.7,45.12,44.68,41.833333333333336
407,LensCrafters,Health - Eyewear & Opticians,57,4.65,0.03,0.0,6.53,83.32,91.01,60.28666666666667
2033,Costco Vision Center,Health - Eyewear & Opticians,40,3.69,0.03,0.2105,43.22,18.71,91.01,50.98
2036,Visionworks,Health - Eyewear & Opticians,42,4.13,0.0022058823529411764,0.3516,55.92,41.44,24.11,40.49
2035,Walmart Vision & Glasses,Health - Eyewear & Opticians,50,3.73,0.004459027730254035,0.159,37.08,20.27,41.83,33.059999999999995
2034,America's Best Contacts & Eyeglasses,Health - Eyewear & Opticians,47,3.76,0.0006174109899156204,0.1425,34.83,21.43,6.14,20.8
2032,Warby Parker,Health - Eyewear & Opticians,58,4.27,0.0031416427770913826,0.2744,49.52,52.42,32.07,44.669999999999995
3226,Visique,Health - Eyewear & Opticians,45,4.64,0.03,0.7778,81.03,82.5,91.01,84.84666666666668
3225,Grimard Optique,Health - Eyewear & Opticians,30,4.61,0.019666133089412303,0.8333,85.05,80.51,76.92,80.82666666666667
189,Pearle Vision,Health - Eyewear & Opticians,49,4.24,0.0017826488841938466,0.396,58.43,49.91,20.83,43.05666666666667
861,Cohen's Fashion Optical,Health - Eyewear & Opticians,43,3.74,0.005416384563303995,0.1644,37.86,20.7,47.71,35.42333333333334
3537,MultiCare Indigo Urgent Care,Health - Medical,58,4.74,0.002656924609764198,0.9487,95.59,89.07,28.35,71.00333333333333
3345,Shady Grove Fertility,Health - Medical,57,3.8,0.00867779064716954,0.8696,87.99,23.12,58.77,56.626666666666665
3233,Fastmed Urgent Care,Health - Medical,56,4.01,0.0002915168593917015,0.3036,52.03,34.27,2.77,29.69
3393,Comfort Keepers,Health - Medical,43,4.42,0.006513379894844228,0.3299,54.02,66.81,51.86,57.56333333333333
3285,NextCare Urgent Care,Health - Medical,67,4.5,0.000235521942794337,0.96,96.33,73.34,2.16,57.27666666666667
3649,HearingLife,Health - Medical,52,4.79,0.002871024734982332,0.0,6.53,91.79,29.65,42.656666666666666
3545,Northwestern Medicine,Health - Medical,42,3.35,0.007550082406741103,0.09,28.35,8.34,55.4,30.69666666666667
3183,PharMerica,Health - Medical,25,3.35,0.01,0.1895,40.36,8.34,62.92,37.20666666666667
418,FYidoctors,Health - Medical,44,4.53,0.03,0.9583,96.2,74.98,91.01,87.39666666666666
3390,Home Helpers Home Care,Health - Medical,49,4.73,0.01122875843157663,0.51,66.08,88.5,65.69,73.42333333333333
893,Fast Pace Health,Health - Medical,65,4.4,0.0001842910323983635,0.95,95.85,65.0,1.56,54.13666666666666
3522,Innovetive Petcare,Health - Medical,53,4.57,0.009958150557152221,0.29,50.86,78.09,62.66,63.87
3502,Advanced Dermatology,Health - Medical,28,4.46,0.0030006697923643673,0.0645,24.85,70.4,30.68,41.97666666666667
200,Profile by Sanford,Health - Medical,59,4.95,0.020829481727984222,0.88,88.81,98.83,77.7,88.44666666666666
3523,Athletico Physical Therapy,Health - Medical,52,4.94,0.010679372381500041,0.64,73.16,98.4,64.56,78.70666666666666
811,PT Solutions,Health - Medical,44,4.9,0.00540723217303143,0.4737,63.57,96.59,47.54,69.23333333333333
916,Foot Solutions,Health - Medical,50,4.68,0.002619149217933815,0.2222,44.81,85.18,28.09,52.693333333333335
671,Nationwide Children's,Health - Medical,43,3.64,0.0009595218061266319,0.5357,67.55,16.12,11.67,31.78
575,Springfield Clinic,Health - Medical,43,4.42,0.003977124134630093,0.0,6.53,66.81,38.38,37.24
3524,Great Expressions Dental Centers,Health - Medical,51,4.43,0.001136251358561407,0.3,51.56,67.8,13.48,44.28
3293,Advanced Dermatology and Cosmetic Surgery,Health - Medical,49,4.48,0.006187214611872146,0.8,82.67,72.3,50.39,68.45333333333333
459,Women's Care of FL,Health - Medical,34,4.32,0.01580683303254714,0.0,6.53,56.53,72.26,45.10666666666666
409,Forefront Dermatology,Health - Medical,63,4.65,0.005368396483311289,0.9419,95.07,83.32,47.19,75.19333333333333
3163,Scripps,Health - Medical,49,3.5,0.003509750598517072,0.04,20.35,12.45,35.09,22.63
661,The Joint Chiropractic,Health - Medical,72,4.69,0.0008139583420294696,0.4481,61.37,85.91,8.64,51.973333333333336
930,Beaumont Hospital,Health - Medical,49,2.74,0.0009431958092352259,0.5455,67.93,0.86,11.15,26.646666666666672
846,BAYADA,Health - Medical,48,4.11,0.01496455762667367,0.3958,58.34,39.8,71.65,56.59666666666667
969,AFC Urgent Care,Health - Medical,68,4.44,0.0037636239782016345,0.9167,92.48,68.67,37.17,66.10666666666667
13,American Family Care,Health - Medical,64,4.25,0.0008322929671244278,0.9109,91.88,50.91,8.73,50.50666666666666
985,St. Jude Children's Research Hospital,Health - Medical,35,4.54,0.007089114575883279,0.0,6.53,75.89,53.85,45.42333333333334
3358,Vital Care,Health - Medical,36,4.68,0.028980190755685985,0.2353,45.64,85.18,81.59,70.80333333333333
3361,Access Medical Centers,Health - Medical,61,4.6,0.0008119878939986713,0.85,86.6,79.9,8.47,58.32333333333333
1195,Atrium Health,Health - Medical,43,3.83,0.00726248525032984,0.0485,22.0,24.42,54.45,33.623333333333335
3360,Michigan Urgent Care,Health - Medical,64,4.47,0.00026283511477133344,1.0,99.39,71.43,2.51,57.776666666666664
105,Fyzical Therapy & Balance Centers,Health - Medical,37,4.83,0.012220188652681966,0.0,6.53,93.39,67.5,55.80666666666667
126,Hyatt,Hotels & Lodging,67,4.3,0.0040979916200956775,0.0,6.53,54.97,39.33,33.61
26,Baymont by Wyndham,Hotels & Lodging,48,3.51,0.03,0.0,6.53,12.66,91.01,36.733333333333334
1141,Marriott,Hotels & Lodging,69,4.25,0.01767787631340182,0.0,6.53,50.91,74.94,44.126666666666665
76,Days Inn,Hotels & Lodging,41,3.37,0.010333718314996049,0.0,6.53,8.77,63.96,26.42
633,Broadmoor Marquee,Hotels & Lodging,46,4.53,0.015866524903901204,0.2727,49.14,74.98,72.43,65.51666666666667
86,Econo Lodge,Hotels & Lodging,42,3.33,0.03,0.0,6.53,7.52,91.01,35.02
275,Wyndham Hotels & Resorts,Hotels & Lodging,54,3.81,0.0032771213713492504,0.0,6.53,23.42,33.28,21.076666666666668
775,My Place Hotel,Hotels & Lodging,55,4.3,0.0018316596991768306,0.0,6.53,54.97,21.35,27.616666666666664
128,InterContinental Hotels & Resorts,Hotels & Lodging,73,4.4,0.003676070144864394,0.0,6.53,65.0,36.91,36.14666666666667
116,Hilton Garden Inn,Hotels & Lodging,64,4.21,0.009398395291135434,0.0,6.53,47.23,61.11,38.29
244,Super 8,Hotels & Lodging,40,3.5,0.0123846204927286,0.0,6.53,12.45,67.85,28.94333333333333
212,Red Roof Inn,Hotels & Lodging,40,3.4,0.027372262773722626,0.0,6.53,9.68,80.81,32.34
207,Radisson,Hotels & Lodging,64,3.97,0.004052653463994688,0.0,6.53,31.94,39.15,25.873333333333335
206,Quality Inn & Suites,Hotels & Lodging,52,3.67,0.01813668575089082,0.0,6.53,17.46,75.71,33.23333333333333
168,Motel 6,Hotels & Lodging,40,3.38,0.03,0.0,6.53,9.08,91.01,35.54
117,Hilton Hotels & Resorts,Hotels & Lodging,68,4.17,0.004721753183880525,0.0,6.53,44.55,43.73,31.603333333333335
145,La Quinta by Wyndham,Hotels & Lodging,52,3.98,0.03,0.0,6.53,32.71,91.01,43.416666666666664
269,Westin,Hotels & Lodging,64,4.33,0.006417469617004793,0.0,6.53,57.74,51.34,38.53666666666667
62,Comfort Inn & Suites,Hotels & Lodging,55,4.01,0.017788834496963862,0.0,6.53,34.27,75.11,38.63666666666666
118,Holiday Inn Express,Hotels & Lodging,65,4.22,0.010949730781412606,0.0,6.53,47.88,65.08,39.830000000000005
3415,InterContinental Hotels Group,Hotels & Lodging,65,4.19,0.006418590696079552,0.0,6.53,45.94,51.43,34.63333333333333
3430,Hard Rock Hotel,Hotels & Lodging,60,4.23,0.0014590975709169117,0.0,6.53,48.79,17.72,24.346666666666664
3617,Cobblestone Hotels,Hotels & Lodging,57,4.36,0.010236209152206103,0.0,6.53,61.24,63.87,43.879999999999995
3318,Modern Woodmen of America,Insurance,29,4.31,0.0009567750302978761,0.08,26.97,55.79,11.5,31.419999999999998
3321,Mutual of Omaha Insurance Co,Insurance,23,4.76,0.001643740808028376,0.0303,18.71,89.84,19.27,42.60666666666667
1186,Allstate Insurance,Insurance,44,4.54,0.011052246985750821,0.2451,46.59,75.89,65.25,62.576666666666675
3312,Country Financial,Insurance,40,4.76,0.014434538388687503,0.08,26.97,89.84,70.87,62.56
3380,Combined Insurance,Insurance,26,3.14,0.0007466481738326398,0.0,6.53,3.24,7.61,5.793333333333333
3499,American Car Collectors Insurance,Insurance,60,4.9,0.00042024999999999994,0.0,6.53,96.59,4.15,35.75666666666667
3342,Allstate,Insurance,40,4.57,0.014178518453887096,0.09,28.35,78.09,70.44,58.96
140,Keystone Insurers Group,Insurance,27,4.73,0.014815071820137393,0.3333,54.45,88.5,71.39,71.44666666666666
3403,Infinity Insurance,Insurance,25,2.72,0.029083187148001108,0.0,6.53,0.78,81.68,29.663333333333338
3404,Progressive Insurance,Insurance,33,3.24,0.008272075756738334,0.01,14.48,5.4,57.22,25.7
967,Peachstate Auto Insurance,Insurance,31,3.89,0.03,0.1667,38.42,28.18,91.01,52.53666666666667
3337,MassMutual,Insurance,26,4.49,0.029932236205227496,0.0,6.53,72.82,81.94,53.76333333333333
3307,American National Insurance,Insurance,29,4.43,0.03,0.08,26.97,67.8,91.01,61.92666666666667
109,Goosehead Insurance Agency,Insurance,28,4.45,0.0029789797831034945,0.0216,17.37,69.53,30.42,39.10666666666667
3336,Prudential,Insurance,16,3.86,1.762114537444934e-05,0.01,14.48,26.92,0.17,13.85666666666667
3306,American Family Insurance,Insurance,45,4.64,0.006629270780214177,0.23,45.33,82.5,52.46,60.096666666666664
93,Estrella Insurance,Insurance,40,4.72,0.01332794830371567,0.2547,47.88,87.9,69.14,68.30666666666667
924,Fiesta Auto Insurance,Insurance,48,4.33,0.03,0.2991,51.25,57.74,91.01,66.66666666666667
3322,New York Life,Insurance,26,4.97,0.011121164140842948,0.0606,24.29,99.52,65.43,63.080000000000005
3260,Germania Insurance,Insurance,28,4.06,0.025700433346205004,0.129,33.28,36.95,79.86,50.03
3507,HUB International,Insurance,36,4.09,0.01613430008491737,0.09,28.35,38.5,72.77,46.54
3332,Western & Southern Life,Insurance,27,4.03,0.003356254092992796,0.0556,23.51,35.39,33.97,30.956666666666667
3329,Travelers Insurance,Insurance,19,2.88,0.0073590737379188535,0.1356,34.4,1.38,54.62,30.133333333333336
3313,Farm Bureau Financial Services,Insurance,32,4.6,0.01830135039090263,0.25,47.23,79.9,75.8,67.64333333333333
3563,American Council of Life Insurers,Insurance,35,2.95,0.0037642658482785075,0.0,6.53,1.94,37.25,15.24
398,Cost-U-Less Insurance,Insurance,53,4.55,0.0002919992213354098,0.5179,66.55,76.79,2.85,48.73
3595,Gallagher,Insurance,23,3.61,0.03,0.05,22.52,14.91,91.01,42.81333333333333
400,USAgencies Insurance,Insurance,49,4.29,0.00014692918013517483,0.7255,78.39,54.24,1.04,44.556666666666665
396,Freeway Insurance,Insurance,48,4.44,0.0001892147587511826,0.1379,34.49,68.67,1.64,34.93333333333333
2050,Allied Van Lines,Moving Companies,43,3.74,0.011387046705234936,0.1739,39.67,20.7,66.12,42.163333333333334
263,Two Men and A Truck,Moving Companies,71,4.46,0.005693268288385512,0.8579,86.95,70.4,49.09,68.81333333333335
2048,North American Van Lines,Moving Companies,30,3.58,0.013478726173603678,0.0935,29.13,13.83,69.32,37.42666666666667
2047,Bellhop Moving,Moving Companies,52,4.5,0.001750841750841751,0.0566,23.68,73.34,20.22,39.080000000000005
2046,College Hunks Hauling Junk and Moving,Moving Companies,68,4.86,0.0019904725694988037,0.7279,78.74,95.25,22.82,65.60333333333334
2045,U-Haul,Moving Companies,29,3.86,0.013537906137184115,0.6159,71.91,26.92,69.66,56.163333333333334
2044,PODS Moving & Storage,Moving Companies,54,3.76,0.009119170984455959,0.6667,75.32,21.43,59.9,52.21666666666667
2052,Penske,Moving Companies,34,3.91,0.03,0.0,6.53,29.26,91.01,42.26666666666667
3366,Tribridge Residential,Property Management,40,4.11,0.0038697008201455476,0.0606,24.29,39.8,37.51,33.86666666666667
3367,Tarragon Property Services,Property Management,23,3.62,0.014933252884832942,0.1579,36.99,15.43,71.56,41.32666666666667
3558,RedPeak Properties,Property Management,31,3.73,0.014067908963688591,0.0444,21.43,20.27,70.1,37.266666666666666
3652,Keller Investment Properties,Property Management,40,3.58,0.001544461778471139,0.2,41.83,13.83,18.24,24.63333333333333
338,BLDG Management,Property Management,41,3.48,0.0022522522522522522,0.0,6.53,11.93,24.72,14.393333333333333
326,Gables Residential,Property Management,47,3.92,0.004594123967248342,0.0,6.53,29.65,42.96,26.38
3653,Nelson Partners,Property Management,33,3.23,0.0012959824543913867,0.0,6.53,5.19,15.82,9.18
3369,TRIO Properties,Property Management,38,4.22,0.004695578769652844,0.3333,54.45,47.88,43.65,48.660000000000004
3370,Travis Hyde Properties,Property Management,27,3.22,0.03,0.0,6.53,5.01,91.01,34.18333333333334
622,Harbor Group Management Co.,Property Management,45,3.33,0.0015760730124986255,0.25,47.23,7.52,18.32,24.356666666666666
3561,Avan Property Management,Property Management,24,3.46,0.004176470588235294,0.0,6.53,11.15,39.93,19.203333333333333
3680,S.L. Nusbaum Realty Co,Property Management,29,3.84,0.006570956992930771,0.1327,33.79,25.28,52.38,37.15
1244,Buckingham Properties,Property Management,25,3.05,0.001599515298394426,0.0,6.53,2.29,18.67,9.163333333333334
3556,11 Residential,Property Management,33,3.69,0.001480019733596448,0.1429,35.09,18.71,17.89,23.896666666666665
3533,Sequoia Equities,Property Management,49,4.11,0.00310548169859381,0.2533,47.8,39.8,31.72,39.77333333333333
3593,RBM Partners,Property Management,32,3.64,0.006291666666666667,0.2,41.83,16.12,50.65,36.199999999999996
3555,PEG Property Management,Property Management,37,4.13,0.018101144557051377,0.1429,35.09,41.44,75.54,50.69
828,CVG Properties,Property Management,30,3.68,0.001251228885512557,0.0909,28.78,18.02,15.13,20.643333333333334
3410,Elme Communities,Property Management,39,3.76,0.004508895929807458,0.1154,30.86,21.43,42.26,31.516666666666666
845,MRD,Property Management,33,3.78,0.009288560712611346,0.6567,74.33,22.3,60.76,52.46333333333333
3679,NRP Group,Property Management,26,3.84,0.003000290350679098,0.1616,37.77,25.28,30.6,31.21666666666667
864,Liberty Military Housing,Property Management,35,3.82,0.002293122836416555,0.0,6.53,23.77,25.06,18.453333333333333
359,Jones & Jones Communities,Property Management,42,3.35,5.328715113568241e-05,0.1,29.6,8.34,0.61,12.85
28,"BH Management Services, LLC",Property Management,40,3.86,0.0026266935260891894,0.0,6.53,26.92,28.26,20.570000000000004
879,Pacifica SD Management,Property Management,33,3.22,0.0005673329677187541,0.0,6.53,5.01,5.62,5.72
3483,Weidner Apartment Homes,Property Management,44,4.11,0.00017786209758700422,0.2778,49.78,39.8,1.12,30.233333333333334
3661,Freedom Development Group,Property Management,24,3.34,0.006449159631911172,0.1562,36.73,7.95,51.69,32.123333333333335
111,Greystar Real Estate Partners,Property Management,47,3.82,0.003151996264300724,0.0,6.53,23.77,32.41,20.903333333333332
607,S2 Residential,Property Management,35,3.27,0.0008710379869344302,0.0,6.53,6.05,9.33,7.303333333333334
614,Klingbeil Capital Management,Property Management,34,3.31,0.001266671634006408,0.1667,38.42,7.04,15.3,20.253333333333334
3630,Barrington Residential,Property Management,28,3.56,0.0010562450488513335,0.4737,63.57,13.53,12.79,29.963333333333328
512,Avenue5 Residential,Property Management,41,3.66,0.002594496810435114,0.1348,34.23,17.07,27.57,26.290000000000003
3474,GOLDMARK Property Management,Property Management,25,3.09,0.010362271540469974,0.0132,15.3,2.77,64.13,27.399999999999995
526,America Campus Communities,Property Management,50,3.54,0.0008827881818645711,0.0169,16.25,13.09,9.68,13.006666666666666
499,Lincoln Property Company,Property Management,45,3.88,0.0029780663053069457,0.1069,30.08,27.87,30.34,29.430000000000003
528,Landmark Properties,Property Management,45,3.71,0.002106412856919956,0.0303,18.71,19.58,23.68,20.656666666666666
529,CA Student Living,Property Management,49,3.44,0.0020412567667212203,0.1707,39.2,10.8,22.99,24.33
3650,Priderock Capital Partners,Property Management,37,3.21,0.00013251176041873718,0.0448,21.52,4.75,0.95,9.073333333333332
3600,Arlington Properties,Property Management,38,3.87,0.03,0.2,41.83,27.53,91.01,53.45666666666667
533,Campus Apartments,Property Management,44,3.27,0.0006249248888354765,0.0,6.53,6.05,6.22,6.266666666666667
3557,Costello Property Management,Property Management,25,3.56,0.03,0.275,49.61,13.53,91.01,51.38333333333333
556,Lennar Multi Family Communities,Property Management,54,4.15,0.0036561339698416304,0.0408,20.57,43.22,36.47,33.419999999999995
312,Prime Storage,Property Management,34,4.4,0.03,0.0435,21.05,65.0,91.01,59.02
3374,Essex Property Trust,Property Management,37,3.46,0.024367505706111167,0.0909,28.78,11.15,79.26,39.73
3372,Panther Residential Management,Property Management,46,4.01,0.007829126213592233,0.3077,52.25,34.27,55.75,47.42333333333334
3375,Affinity Property Management,Property Management,20,3.3,0.002082347373402745,0.0816,27.31,6.78,23.34,19.14333333333333
3487,Ad-West Realty Services,Property Management,19,3.44,0.011813515223964559,0.2857,50.39,10.8,66.9,42.696666666666665
449,Avalon Bay,Property Management,55,4.47,0.0010827837385569445,0.4262,60.59,71.43,13.14,48.38666666666668
423,The Life Properties,Property Management,40,3.33,0.0012869105332745702,0.0435,21.05,7.52,15.47,14.68
596,The REMM Group,Property Management,32,3.9,0.0005707297187117816,0.0,6.53,28.69,5.7,13.64
597,Decron Properties Corp,Property Management,36,3.69,0.008595128176256428,0.25,47.23,18.71,58.6,41.51333333333333
3692,WGP Property Management,Property Management,14,3.76,0.01133587786259542,0.0,6.53,21.43,65.95,31.30333333333333
3333,Knightvest Management,Property Management,38,3.79,0.005026260800813238,0.087,27.66,22.64,45.55,31.95
3384,UIP Property Management,Property Management,16,3.25,0.01420810697868784,0.0732,26.27,5.62,70.61,34.166666666666664
3622,Nova Property Network,Property Management,27,3.84,0.0026050146532074245,0.2,41.83,25.28,28.0,31.703333333333333
3371,PLK Communities,Property Management,40,3.99,0.009982905982905983,0.2059,42.61,33.36,62.83,46.26666666666667
3383,Winn Residential,Property Management,33,3.71,0.0017490721385606414,0.3,51.56,19.58,20.14,30.426666666666666
3482,Northstar Properties,Property Management,24,3.08,0.012552083333333333,0.1667,38.42,2.68,68.37,36.49
632,Drucker and Falk,Property Management,35,3.65,0.009717997628499253,0.2273,45.07,16.59,62.14,41.266666666666666
933,Inland Residential Real Estate Services,Property Management,41,3.69,0.0016418775352520763,0.4127,59.81,18.71,19.19,32.57
3276,Gates Hudson,Property Management,24,3.48,0.003950834064969272,0.2088,42.78,11.93,38.12,30.94333333333333
1111,Bonaventure Property Management Services,Property Management,44,3.89,0.003516513824725919,0.3333,54.45,28.18,35.18,39.27
3520,Broadmoor ,Property Management,42,4.61,0.012794348508634222,0.0312,18.89,80.51,68.71,56.03666666666667
3363,Preferred Residential Management,Property Management,55,4.31,0.013487818314289267,0.2593,48.23,55.79,69.4,57.80666666666667
3305,Summit Property Management,Property Management,32,3.32,0.00099147332936744,0.0769,26.45,7.26,12.27,15.326666666666668
3470,Velo Residential,Property Management,33,3.63,0.005412029000306341,0.0,6.53,15.77,47.62,23.30666666666667
3508,Monroe Group,Property Management,22,3.27,0.004301661725766866,0.2,41.83,6.05,40.8,29.56
3677,Terra Holdings,Property Management,33,4.11,0.017418201392898285,0.0104,14.87,39.8,74.59,43.086666666666666
3576,Southwood Realty,Property Management,31,3.98,0.00835661422339852,0.2212,44.68,32.71,57.91,45.1
3662,Epic Asset Management,Property Management,33,3.56,0.003664196726650924,0.1724,39.5,13.53,36.65,29.893333333333334
3664,Thrive Communities,Property Management,34,3.86,0.0013340693716073235,0.1717,39.33,26.92,16.25,27.5
3277,Solomon Organization,Property Management,30,3.4,0.0014489818176152563,0.25,47.23,9.68,17.55,24.819999999999997
3663,Aegis Living,Property Management,45,4.43,0.03,0.0,6.53,67.8,91.01,55.11333333333334
3427,Indio Management,Property Management,24,3.14,0.009213850497845148,0.0737,26.36,3.24,60.5,30.03333333333333
3256,Property Management,Property Management,39,4.3,2.054054054054054e-05,0.0,6.53,54.97,0.26,20.586666666666666
3504,The Collier Companies,Property Management,41,4.04,0.003157757280055083,0.0435,21.05,36.04,32.67,29.92
3462,The Richman Group,Property Management,24,3.58,0.0021014801729914113,0.1505,36.13,13.83,23.51,24.49
3392,Oaks Properties,Property Management,34,4.39,0.0017795260841060223,0.1333,34.01,63.79,20.74,39.51333333333333
3250,Ovation Property Management,Property Management,39,3.79,0.003955411722402014,0.1429,35.09,22.64,38.25,31.993333333333336
3250,Ovation Property Management,Property Management,37,3.79,0.003955411722402014,0.1429,35.09,22.64,38.25,31.993333333333336
3216,BryTen Management,Property Management,30,3.63,0.006685928508321592,0.1649,37.94,15.77,52.72,35.47666666666667
3217,Sheng Raamco Management,Property Management,25,3.26,0.007019121053905467,0.1613,37.64,5.75,53.59,32.32666666666667
3244,Capstone Real Estate Investments,Property Management,31,3.85,0.0019297093118738709,0.0385,20.05,26.19,22.21,22.816666666666666
3428,LivCor,Property Management,51,4.23,0.0023815824292140776,0.1993,41.31,48.79,26.02,38.70666666666666
3282,Wirtz Realty Corporation,Property Management,23,4.26,0.001098901098901099,0.0,6.53,51.77,13.22,23.840000000000003
3362,Carlton Equities,Property Management,26,3.06,0.0010711553175210408,0.3,51.56,2.42,12.96,22.313333333333333
1115,HNN Associates,Property Management,38,3.39,0.009048713019832153,0.0417,20.74,9.42,59.64,29.933333333333334
3281,Avise Properties,Property Management,26,3.68,0.03,0.2222,44.81,18.02,91.01,51.28
3678,Dominium,Property Management,23,3.62,0.015879278035309204,0.1818,40.06,15.43,72.52,42.669999999999995
3429,Hamilton Point Investments,Property Management,32,3.61,0.002749278122504147,0.1212,32.15,14.91,28.95,25.33666666666667
3642,Vintage Realty,Property Management,36,3.74,0.002197599545112262,0.3333,54.45,20.7,24.03,33.06
3509,Chamberlin + Associates,Property Management,20,3.47,0.00569028069505442,0.0482,21.87,11.5,49.01,27.459999999999997
3408,Farris Properties,Property Management,16,3.19,0.03,0.0,6.53,4.28,91.01,33.940000000000005
3463,Brookside Properties,Property Management,29,3.2,0.03,0.0521,23.08,4.54,91.01,39.54333333333333
3465,Fairfield Property Management,Property Management,41,3.83,0.020664665079200745,0.3214,53.59,24.42,77.53,51.84666666666667
3280,UL Coleman Properties,Property Management,35,3.97,0.006440225169354069,0.0,6.53,31.94,51.6,30.02333333333333
3395,Wogan Group,Property Management,21,3.41,0.0025447751578404846,0.1228,32.32,9.98,27.4,23.23333333333333
941,ZRS,Property Management,38,3.87,0.019147822634494955,0.2083,42.7,27.53,76.49,48.906666666666666
